Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCF30,3421.1710584579437,OUT027
FDK03,4142.679125013146,OUT035
FDT45,1077.46146836996,OUT017
NCC54,5108.153504592941,OUT027
FDP08,2824.386922355649,OUT018
FDU44,2623.215473720331,OUT046
DRG39,1068.094526069115,OUT035
FDU32,2067.2984044513414,OUT049
FDY27,2916.735682503398,OUT049
NCP54,2000.2746194375563,OUT013
NCZ41,2096.3331502111973,OUT049
DRL49,2311.955470795272,OUT013
FDI05,1057.4230101977853,OUT018
FDY56,3506.564476643334,OUT045
DRC13,2061.368781578288,OUT013
NCV29,2907.073815754366,OUT017
FDR24,1629.8119597946848,OUT049
FDZ34,2714.046813494684,OUT018
FDP37,2167.142389601885,OUT035
FDX08,4287.8734409890785,OUT027
FDS57,2181.874086221898,OUT045
NCG18,1766.6642465943846,OUT049
FDK25,2419.771193005415,OUT018
FDH53,1502.009278955766,OUT049
DRI59,3168.192490310291,OUT018
FDA52,2808.707235983171,OUT046
FDT20,-1137.930713820197,OUT010
FDE36,749.1008943701007,OUT019
FDI24,2852.3154270453147,OUT017
FDB28,2843.8147051246406,OUT018
FDV11,2913.724758097116,OUT017
FDP01,2488.051954824375,OUT046
FDD34,3993.8547652420666,OUT027
FDJ50,2374.8871826710574,OUT027
FDZ44,1971.4839072938498,OUT013
DRO59,1411.6673350973267,OUT035
DRB48,704.6502885195625,OUT045
FDR21,2503.8241231459147,OUT018
NCE42,1742.9025291264948,OUT010
FDO23,1516.71517861485,OUT046
NCE30,3000.7788666043557,OUT018
FDQ22,872.2980548267304,OUT035
FDY01,1820.0885969954347,OUT045
FDS08,2907.5523460838294,OUT017
FDG28,3583.2252604616906,OUT018
FDQ51,648.5245299291021,OUT018
FDB05,3957.1251410358464,OUT017
FDO56,2046.320109601046,OUT049
FDE02,1241.0461381973269,OUT018
FDN45,3560.1666796620143,OUT017
FDS09,966.1232709631413,OUT013
NCA54,2567.9141902526912,OUT018
FDP09,1458.638713496267,OUT010
FDC53,1591.728062009388,OUT045
NCM55,3002.149060568037,OUT017
FDL09,2434.9937850847346,OUT018
FDA11,-311.9835374279589,OUT019
FDA50,1504.9305347502107,OUT045
FDC23,2926.2971638356985,OUT017
FDE22,2636.495523656708,OUT049
FDD23,2968.903430297774,OUT046
NCA29,2805.4625323355376,OUT049
FDK38,2334.1036381699632,OUT046
DRC13,1970.8681173873927,OUT046
NCP43,2904.4546911838124,OUT049
FDX28,1698.37477216573,OUT049
FDF08,1638.9141490494794,OUT049
FDZ33,2356.6626036782195,OUT046
FDD10,2952.811427344877,OUT049
FDO58,2682.6138042405305,OUT017
FDI50,3717.0633015478716,OUT017
FDO58,2568.9879639291335,OUT045
FDX08,2901.4716577910376,OUT013
NCK17,-1142.7690404951227,OUT010
FDF39,4235.425590807459,OUT035
FDU45,5.9300425248325155,OUT010
NCJ18,1591.9953562709713,OUT018
DRC27,1929.7672538376332,OUT019
DRC25,1549.0481876819924,OUT035
FDU59,2673.5189737289793,OUT035
FDU28,3144.640004981464,OUT035
NCP30,744.4220234753444,OUT046
FDB39,726.0191539961363,OUT018
FDE41,1508.3102574181444,OUT013
DRH11,-903.4159306519373,OUT010
FDA58,3572.6972315532716,OUT045
FDU50,1888.9259279364219,OUT046
FDM34,2122.3461330339624,OUT013
FDM44,3116.5917992199365,OUT027
FDR39,2818.1585578689505,OUT045
FDM25,2746.126585679341,OUT045
FDQ49,2632.9196278248087,OUT049
DRH25,658.2496763579287,OUT018
FDM09,4163.576729061148,OUT027
FDL44,709.3665961352339,OUT019
NCR42,356.5549907757876,OUT018
DRL59,932.491013518983,OUT046
FDX43,2673.2624202041507,OUT013
DRK47,1616.4208904513398,OUT010
FDU48,1861.047708905774,OUT018
FDY12,859.358947773627,OUT045
NCN43,1701.265409842739,OUT018
NCM55,2598.936753126321,OUT018
FDQ21,3423.806615512636,OUT027
FDX13,4028.5631354198326,OUT035
NCK30,5316.62211466781,OUT027
FDG20,2891.5425509965976,OUT049
DRG27,816.3776555415742,OUT017
FDY14,3819.284552433187,OUT018
FDP59,1880.6535766263016,OUT035
FDU60,2810.7843770791114,OUT017
NCC18,759.7679029255099,OUT019
DRJ39,3483.533382003061,OUT017
FDS07,1921.9977394207833,OUT049
FDM08,4921.54730339034,OUT027
FDP51,1924.6828531078656,OUT045
FDU16,1549.4452305976615,OUT035
FDH12,1780.6248796846014,OUT013
DRE48,1166.417940833046,OUT010
NCL42,5182.809159726066,OUT027
FDR21,2741.5979235328537,OUT045
NCW29,2241.815896769026,OUT035
FDO11,3969.548961528906,OUT013
NCM31,2316.9532104979553,OUT049
FDV35,568.955389903318,OUT019
FDF58,1188.2400513562964,OUT017
NCE43,2739.363185596878,OUT049
FDA02,2495.7152501873884,OUT035
DRL37,-1091.019497879011,OUT010
FDR24,1296.263742933823,OUT018
FDW59,1498.9341803782863,OUT049
FDS22,980.2852071715907,OUT049
FDW24,1015.4979863499026,OUT017
FDU24,1711.9756937457923,OUT035
FDA21,4343.968251745779,OUT027
FDH58,3312.123251490921,OUT027
FDW36,1442.6349182896322,OUT018
FDI45,4163.905682280125,OUT027
FDU01,2704.775311320492,OUT018
FDF35,3179.6199584049623,OUT027
FDU43,1841.972557078905,OUT019
FDE24,426.78264735279663,OUT019
FDK50,2684.0998395379675,OUT049
FDG31,1044.6907132245335,OUT045
FDC60,1472.771215390244,OUT045
FDL36,1543.3440352697512,OUT013
FDP21,3066.9996937747687,OUT013
FDW16,1499.4863743450774,OUT045
FDX02,3593.088742294697,OUT017
FDQ58,3857.3163450946145,OUT027
FDT51,1862.6517415659223,OUT046
FDD59,1461.1536947727707,OUT049
NCM42,1497.2297189916724,OUT018
FDA57,501.41613960587983,OUT018
FDZ48,1960.2595116810917,OUT035
FDE46,2378.132621690903,OUT045
NCZ30,68.12953220775614,OUT019
FDB56,3075.179711878222,OUT017
FDA25,3171.7622797062727,OUT027
FDD20,2065.45250200843,OUT013
FDL25,1589.5823658631148,OUT013
NCO18,2878.3265833036676,OUT049
FDJ45,782.9250546416836,OUT017
FDR12,2887.4103107884102,OUT035
NCF19,-1022.9716335733765,OUT010
FDK25,2645.054096520347,OUT046
NCR17,1827.068946066243,OUT046
FDC52,2459.1441537776213,OUT046
NCA54,2932.6354677111854,OUT017
FDR45,1830.8017981104272,OUT010
NCM19,1906.7026191420414,OUT049
FDF39,5538.439711779199,OUT027
FDX23,1707.9178303397173,OUT049
FDD58,3073.6666811813484,OUT027
FDX28,1646.549960746103,OUT013
NCD31,2595.713408678753,OUT013
FDU57,2172.5529053001687,OUT018
FDI27,873.4681973891601,OUT046
NCM42,1743.105384747657,OUT046
FDD32,2840.9170681563637,OUT027
FDI34,3630.45941352068,OUT013
NCM29,2176.1976503585292,OUT049
FDG46,1626.564908752791,OUT018
DRC01,-951.5157292565768,OUT010
FDB15,5471.081505553216,OUT027
NCA17,3773.9110608165056,OUT027
FDF10,2355.772463076992,OUT046
FDR26,4245.960606472411,OUT027
FDI02,1951.5068648589406,OUT049
NCM54,150.1871300267852,OUT010
FDF14,2446.01208130369,OUT013
FDJ33,117.3185930562363,OUT010
FDM20,3944.369838504015,OUT035
FDC03,4529.597678692594,OUT027
NCX05,1857.2354271622485,OUT046
NCM41,2926.788964665098,OUT027
NCU29,469.97952888719203,OUT010
FDQ59,1528.8615767097065,OUT017
FDH46,-160.22478404290172,OUT010
FDH09,953.0459247659818,OUT013
NCD06,759.3793201502526,OUT045
FDC15,2584.735239102545,OUT035
DRD37,2240.2722954729848,OUT027
FDT28,3805.3962537722505,OUT027
FDR28,4066.663997980476,OUT027
FDT38,1542.549001994406,OUT017
FDV34,2760.696068349885,OUT027
FDY52,1245.091444188189,OUT035
FDB34,1487.543202735231,OUT013
DRL23,1456.5675471570744,OUT018
DRB24,2428.5098515757645,OUT046
FDJ50,970.549856512381,OUT046
FDQ49,2643.6804347353386,OUT035
FDP20,2154.185009417944,OUT035
FDV19,4002.852190009861,OUT027
NCR54,2970.3166772139843,OUT045
FDO09,2150.6611018545923,OUT010
FDS57,2003.2900567637223,OUT018
FDN10,2004.8698502405528,OUT049
FDV23,2108.607161529051,OUT049
FDY28,3428.645817167315,OUT049
DRG51,2600.2843439025214,OUT013
FDD45,-368.7644538097353,OUT019
NCL18,4395.131119843955,OUT027
NCM29,2119.787983744245,OUT013
FDF17,4504.934674782231,OUT027
FDE22,2672.154905059759,OUT017
FDQ22,827.5480091014326,OUT017
FDS01,2875.2427565493367,OUT013
FDW35,2231.2772469706133,OUT027
FDJ33,2041.3100581311853,OUT046
NCF54,2834.385002515219,OUT035
FDE09,1840.8593913817829,OUT013
NCE06,2462.8199028863614,OUT045
DRH49,1442.2579793743694,OUT049
FDY43,2601.507256534663,OUT045
NCT05,4016.1228685098486,OUT017
FDZ34,2923.734646616602,OUT045
FDL38,1623.3977416168084,OUT017
FDZ31,3095.103409673201,OUT017
FDR14,1112.9964038567,OUT035
NCN54,1420.0370116354068,OUT049
NCC42,3637.40326679262,OUT027
FDK08,1765.0671882973902,OUT017
FDP59,1819.4251951533151,OUT013
FDV22,2690.326602241502,OUT035
FDD33,3746.7750575831155,OUT035
DRE60,4909.674644924729,OUT027
FDK52,3510.305361196233,OUT046
FDA02,2491.0122274599653,OUT017
FDM56,1886.2496852299832,OUT049
FDE57,2405.5835635961703,OUT035
FDM32,1417.2003849596229,OUT045
NCQ30,3376.5300384225384,OUT027
FDQ27,3183.0611557086386,OUT027
FDT60,3442.679068365726,OUT027
FDU43,3864.1715468358607,OUT049
NCO55,1858.3380795536527,OUT035
FDG02,2946.062525499507,OUT045
FDJ28,3031.2351281856404,OUT013
FDP40,1808.8928074253122,OUT045
FDJ38,2965.9264017009673,OUT045
NCC54,3816.58339187157,OUT017
NCZ41,1974.6650214227072,OUT046
FDK38,562.0089854785155,OUT019
FDU52,2493.5175934075855,OUT013
FDC40,1327.7031328413048,OUT046
NCR30,1338.8378628455987,OUT017
NCN18,1842.340636048964,OUT017
FDB50,1448.9472228508612,OUT035
FDG04,3006.4836424167347,OUT013
FDR26,2942.9595134942156,OUT035
NCT17,2663.1334068297033,OUT018
FDX35,4985.31170007509,OUT027
FDS12,2024.2473115740247,OUT046
NCZ29,3425.1511493113835,OUT027
FDB38,701.3248208335214,OUT010
FDP12,794.5281003702288,OUT013
FDP22,941.3131706384788,OUT046
FDS26,3762.5357279917835,OUT018
FDR52,3048.012945308289,OUT046
DRJ13,2527.067738569042,OUT046
FDU48,3536.469219065445,OUT027
FDE29,1185.2816140107227,OUT035
NCT29,2044.7518752448022,OUT049
DRK37,2645.1771408209142,OUT018
FDK55,1472.4428332458692,OUT046
FDR07,1588.5488860026314,OUT046
FDO21,4976.438031259181,OUT027
FDK46,4123.835134575458,OUT049
FDB12,1677.5202139744958,OUT045
FDT31,4409.542110007816,OUT027
FDJ33,1985.7830248631665,OUT045
FDC26,3201.052298287385,OUT027
NCQ02,2869.433002350086,OUT045
FDP08,1170.3450983440657,OUT010
FDB11,4939.877493815481,OUT027
FDV55,2367.625682176685,OUT013
FDW20,2073.220608694471,OUT049
NCJ18,11.498406517587796,OUT019
FDC41,1011.9720428889641,OUT018
FDE14,3137.3371110965895,OUT027
FDG35,2842.330353096776,OUT013
FDF45,1209.7214033620835,OUT035
FDS19,2771.774161112093,OUT027
FDS58,698.4903860482872,OUT019
FDA26,3567.9710436835935,OUT017
FDM32,1567.765642870608,OUT049
FDL45,2048.1760905614033,OUT046
FDZ55,2638.2669537029306,OUT049
FDY37,2417.4681887234838,OUT049
FDO46,3034.2441615386642,OUT046
FDQ60,1962.020933744247,OUT046
FDA19,1822.7537894910595,OUT018
FDL15,2457.7597094205958,OUT046
FDM10,3048.5543809065407,OUT018
NCL05,856.8419167535923,OUT017
DRK49,-1119.1210648569258,OUT010
NCE18,5279.003502222252,OUT027
FDG40,790.0407693622963,OUT049
DRI59,3357.1278688079574,OUT045
FDK28,4103.72949437579,OUT035
NCD06,-1065.0845198889315,OUT019
FDO11,2066.6005696319558,OUT019
FDK27,1947.6302076375734,OUT046
FDT43,2353.4309640639626,OUT027
FDD38,1469.2477067627506,OUT018
FDA16,3514.675960610007,OUT049
FDL14,3926.194623327133,OUT027
NCM17,886.6278299575746,OUT049
FDD20,1933.1853164162858,OUT045
FDA40,1441.453916409702,OUT045
FDL43,1267.8924215499235,OUT045
FDV15,1604.1031432904722,OUT045
FDE52,1520.4343489460955,OUT046
NCL17,389.98783638366524,OUT010
NCJ31,3589.435569225524,OUT045
FDR60,1243.6192591929994,OUT045
NCA18,1995.3728303277503,OUT035
FDS21,2586.7765283403737,OUT027
FDW09,1521.287242325795,OUT035
FDL26,2589.719777997639,OUT035
FDS47,1193.2045002603757,OUT018
FDC39,3158.7263050784054,OUT046
FDT51,2015.8458205982042,OUT035
FDK40,4186.692796702852,OUT035
NCG19,3540.4561465599063,OUT045
FDZ07,1103.0237598380893,OUT046
FDF08,2946.8047556588563,OUT027
FDO04,1015.5856621295947,OUT013
FDK41,1123.7068947333896,OUT018
FDP15,4030.880091762349,OUT049
NCD43,1433.4671509913799,OUT018
NCP18,2390.1448905451734,OUT013
FDZ51,1582.2534800259941,OUT046
DRH13,1902.5817808110264,OUT035
FDF38,744.7216384691887,OUT045
NCI43,811.4334589497968,OUT045
FDM38,2423.8443440404294,OUT027
FDS03,1163.5750336647898,OUT013
DRJ47,2793.5695178392803,OUT017
FDT50,-258.02341028286145,OUT010
FDV02,2713.331562470892,OUT046
NCG18,1786.0114845159624,OUT017
FDW52,2643.3482042204537,OUT046
FDS40,855.1857074848004,OUT035
FDN31,3095.111023385263,OUT017
FDA37,1971.7982000020859,OUT045
FDA15,3876.425140564628,OUT046
FDL39,2891.3072554638993,OUT046
FDJ53,1915.1542411000999,OUT045
FDX22,3378.7288366660227,OUT013
NCZ42,3617.915778197976,OUT045
FDD56,4236.779280239466,OUT027
FDD40,3189.4593621884355,OUT017
FDS50,3468.7265184383205,OUT013
NCN14,2893.2586432711328,OUT013
FDT15,2969.956275317241,OUT013
NCS18,3164.0368618379894,OUT027
NCO26,-53.44739254579633,OUT010
FDF58,819.0771895970772,OUT018
NCB19,1448.6028842308028,OUT013
FDH26,2407.482351164871,OUT017
DRB24,3837.317326117303,OUT027
FDA49,1186.0986482719081,OUT018
FDB32,1538.3861188747344,OUT045
FDI36,3218.1172672943635,OUT017
NCA17,442.1739466162127,OUT010
FDH22,2031.5620815110217,OUT013
NCM26,2150.653292486315,OUT018
FDT15,4357.8609311209175,OUT027
FDB16,1189.447802372366,OUT018
NCP54,3394.137310602795,OUT027
FDJ36,1743.3526373176712,OUT013
FDO28,1866.9349116913445,OUT045
FDU09,1048.3589266424865,OUT013
FDF29,2229.2905592663737,OUT017
FDY08,2302.021752209613,OUT013
DRJ59,429.0469503651549,OUT018
FDT23,2805.167941100426,OUT027
FDU15,502.4449837627926,OUT018
FDT47,1679.1650174480023,OUT013
FDI53,794.6475900438658,OUT019
FDR59,3828.4137284779317,OUT018
FDD53,912.6465509045897,OUT035
FDY51,3513.94837821574,OUT017
FDT04,803.0836890500003,OUT049
FDU51,2916.5340393795886,OUT049
FDG14,2594.5047819573792,OUT035
NCU06,3496.8965802936405,OUT045
DRG25,2899.517320023158,OUT046
DRH49,1525.5921613252656,OUT035
FDN15,2380.1249472261006,OUT035
FDL43,1041.9799375239468,OUT018
NCT18,2949.467303754894,OUT049
NCB31,4025.0792831234644,OUT013
FDK57,2053.19975028008,OUT035
FDY04,761.0553307128197,OUT019
NCP54,1937.9210440104118,OUT046
FDF41,3809.418380248723,OUT013
FDM01,1651.719262482636,OUT045
FDW03,1705.8739305424672,OUT045
FDF28,1977.4251976369571,OUT045
FDY37,2423.4932296436773,OUT017
FDQ03,3808.8342410644004,OUT017
FDP51,3405.3677423062722,OUT027
FDJ40,1950.764895026299,OUT017
FDC32,1649.6856107828025,OUT049
DRI49,2738.9873134342815,OUT027
NCW54,1028.9980709784586,OUT017
FDF09,841.1349735828643,OUT017
FDP45,3665.257806081068,OUT018
DRJ23,2647.9262184865283,OUT018
FDS59,1965.649502412231,OUT017
FDY08,2236.6843242605573,OUT046
FDX16,2449.816907421352,OUT049
FDY16,2651.7354621010522,OUT018
FDK32,2613.655220573471,OUT035
FDQ22,791.8198081510153,OUT013
NCC31,2192.0115118866984,OUT018
FDG58,2572.280728846746,OUT049
DRF48,2952.517545063552,OUT013
DRH36,1332.6536221358504,OUT049
NCR30,1396.9617560873319,OUT035
FDB03,1888.4445146608841,OUT019
FDZ28,3503.5871337506387,OUT027
FDR35,3213.5181017445316,OUT017
DRD15,5020.101211901837,OUT027
FDJ33,172.53014211172967,OUT019
FDA56,90.00066745584627,OUT010
FDP56,877.9923817628211,OUT046
NCT30,846.7369126991733,OUT046
FDK15,1748.792972223628,OUT017
FDH44,2124.8974961885033,OUT018
FDV01,2519.248911603472,OUT013
DRG03,2503.3787100438776,OUT017
FDG50,2939.15940892159,OUT027
FDR16,1473.473094753006,OUT010
FDZ60,1747.7248714306525,OUT046
DRG03,2367.5634586228684,OUT045
FDS56,3858.566511519778,OUT018
FDU33,801.0126819015367,OUT045
DRD27,1745.8162980748568,OUT035
FDW22,3511.308992587408,OUT046
DRA24,2552.6995380432554,OUT045
FDF38,890.8398222933237,OUT049
FDX48,2543.7324467484264,OUT013
FDS58,2327.755010164549,OUT018
FDC32,1535.4012835295166,OUT046
NCQ29,3939.0394382534364,OUT045
DRK39,1104.4314862052358,OUT018
NCS38,1902.0750325737738,OUT017
DRO47,1817.5273355658067,OUT013
DRG27,2174.747968220593,OUT027
FDC57,4477.139276104546,OUT027
FDS55,2328.436191161938,OUT046
NCJ06,1662.1775318945238,OUT018
FDO01,285.62571758654326,OUT019
NCM55,2827.834484469868,OUT045
FDC52,2571.965768586228,OUT049
FDQ15,1301.3670376816408,OUT045
NCT30,2267.419205565369,OUT027
NCR42,2046.808544981449,OUT027
FDD28,1166.0948250605568,OUT035
FDQ34,1791.8034288454257,OUT049
FDZ12,3686.551059771966,OUT027
DRE13,-428.7746189976242,OUT019
NCN07,259.8845192471423,OUT019
FDM28,2997.491424599834,OUT035
FDI10,2838.767211233727,OUT017
FDQ25,2778.2951764154345,OUT013
FDA38,1886.162270498924,OUT010
DRI13,3458.9173883932817,OUT049
FDY20,2965.331995211808,OUT027
NCZ53,3063.836378407886,OUT035
NCM31,2290.225189479872,OUT013
DRB01,3029.279812049545,OUT017
DRF37,3984.900397397413,OUT046
NCF42,2841.541731055024,OUT049
FDF16,2105.1932632376556,OUT018
FDB41,950.6521520537605,OUT013
FDR34,3626.151336866897,OUT013
FDR15,2261.5411902600345,OUT018
NCV42,-54.901129862911944,OUT019
FDW51,3481.732474557713,OUT035
FDU36,1703.8690607374945,OUT017
FDX60,1459.0928790178023,OUT049
FDY03,2026.6522699544423,OUT035
FDW55,3812.9632373859613,OUT045
FDT01,1410.8626767088122,OUT010
FDG58,2520.380645772862,OUT013
FDK21,3976.4537909146343,OUT017
NCS41,953.9364219266071,OUT019
FDS10,2796.932334156963,OUT045
NCT53,2568.52507147998,OUT046
FDJ28,2728.9000951509106,OUT018
FDX44,1409.2945963337966,OUT045
FDT20,476.95273745381496,OUT018
FDO44,1871.5540926370077,OUT017
NCX17,3701.579197455578,OUT049
FDY01,2000.202916578703,OUT017
FDJ12,4742.179135088157,OUT027
DRK35,424.060005595181,OUT018
FDD47,802.1363851524806,OUT019
NCM53,1858.3312275884944,OUT035
FDO45,1546.3750942155464,OUT013
NCM42,-109.34289406032451,OUT010
FDE04,2872.0125543602876,OUT046
NCI30,5240.898946392282,OUT027
FDZ19,2782.26790970361,OUT013
FDW57,2840.9114843928887,OUT013
FDA25,1753.9534273199079,OUT013
FDT22,1024.1399525659824,OUT046
FDP51,2001.1100697279167,OUT013
FDD48,3320.9186659982656,OUT027
FDY39,3058.30782732962,OUT035
FDO48,1629.3856307283645,OUT010
FDD23,4379.228938837859,OUT027
DRN35,2113.043399214493,OUT027
FDT01,3479.471289128137,OUT035
FDC20,-892.5393550304834,OUT010
DRJ35,1193.10921748331,OUT035
FDB32,1567.2206601218518,OUT046
FDL24,2773.4060585637135,OUT046
NCV42,1959.8685675993006,OUT035
FDZ46,1772.2720523865107,OUT046
FDC15,2480.584391145304,OUT013
FDD08,-1122.6796975805378,OUT019
FDY50,1564.3496421346388,OUT049
FDD36,1980.243029395648,OUT013
FDG57,2313.30004377067,OUT027
FDL21,564.3697435411705,OUT018
FDN16,3144.528582126103,OUT027
FDJ09,2235.1439413154594,OUT027
FDS01,957.7553168662226,OUT010
FDV33,4166.344971257417,OUT017
DRE12,1913.7576276102961,OUT017
FDR07,1646.4605209405365,OUT013
FDP48,1066.3904531160542,OUT010
NCB55,1112.5141647416701,OUT035
FDQ08,1145.9574539185328,OUT013
FDR34,3783.6442405632774,OUT035
FDO33,1812.77288666074,OUT046
FDP13,701.6390481192765,OUT045
FDX12,3915.697140072607,OUT049
NCT06,2703.7692180406884,OUT049
FDR16,1556.5364711495567,OUT019
FDE36,2650.7216603569896,OUT046
FDZ36,3044.955456991377,OUT049
FDV13,1454.2088486378434,OUT045
NCZ17,804.302224916869,OUT035
FDU56,2795.5182417415926,OUT045
FDM09,2878.3138601703836,OUT035
FDV02,2809.8836821844097,OUT017
FDS34,1605.610770059349,OUT018
FDA11,1688.0439768777444,OUT049
FDP09,3418.932932553762,OUT017
FDB29,3325.359813299216,OUT027
FDT19,2838.0364685256554,OUT017
DRH15,877.7200292179118,OUT017
FDY38,3653.5237954142185,OUT046
FDF14,3844.3088188447196,OUT027
FDN48,-326.4043164162785,OUT010
FDQ12,3633.514062031431,OUT013
NCJ43,2637.6957651660896,OUT045
FDE17,583.6536987465723,OUT019
FDB05,3990.0746729605357,OUT035
FDH10,2971.881852028972,OUT045
NCR06,853.2243964036278,OUT017
FDU32,1692.2624786077056,OUT018
FDD56,2875.554157113517,OUT049
FDO36,2584.396418723371,OUT018
FDH16,-354.18567330304626,OUT010
FDX10,444.00374030167325,OUT018
FDZ37,1605.6452870377943,OUT017
FDU31,1576.717772662838,OUT010
DRC49,2345.288106701466,OUT049
FDL15,2375.5991002451833,OUT045
FDN32,1131.3120596107333,OUT019
DRH59,2658.257474680794,OUT027
NCU29,2438.9860479942713,OUT049
FDR37,1124.3000647428826,OUT019
FDS14,2220.717791194715,OUT018
FDU02,4947.9501527066495,OUT027
FDJ08,3152.8390556307063,OUT035
NCZ06,3829.779592365685,OUT045
FDO31,1529.0814119030372,OUT049
FDH31,1410.5829598773203,OUT018
FDS58,2677.6605584878116,OUT017
NCA53,2293.6291031603982,OUT027
FDF50,3078.0291934468178,OUT046
NCW42,3537.68776386583,OUT049
NCQ17,2372.3564553703845,OUT045
FDK51,3821.1707003464276,OUT018
NCW41,589.7216568821492,OUT010
NCR29,1055.925620407132,OUT017
FDB08,628.3867891439799,OUT019
FDA40,2886.7781463314523,OUT027
FDL14,2290.8144438479303,OUT018
FDB47,3232.6172621451424,OUT046
FDO03,3730.8856511471995,OUT035
DRK13,1182.8975250539497,OUT019
FDX13,1964.3340905473578,OUT010
FDF52,2869.628592050871,OUT046
FDT11,3049.0163952773473,OUT013
FDB08,2579.3493136744873,OUT013
FDQ28,2242.898378113201,OUT018
FDD29,3860.131931412099,OUT045
NCQ29,5425.705120001313,OUT027
NCO02,1129.9006098835494,OUT013
FDR56,1209.6720687643592,OUT010
NCM54,2097.5733457850392,OUT049
FDP51,2075.659100709934,OUT035
FDT38,1456.5185748909614,OUT013
FDZ20,3660.1316134405356,OUT018
FDJ53,1993.0398371781992,OUT013
FDX13,3961.523124563469,OUT049
FDP58,3546.840939262441,OUT035
NCK31,-938.4988691402739,OUT019
FDA35,1764.5236071514653,OUT018
FDV37,2880.6792904594795,OUT018
NCO07,4742.083805570624,OUT027
FDA20,2872.4435736690507,OUT045
FDZ59,2838.171643427448,OUT035
NCY17,847.4236610614465,OUT017
FDQ28,2617.6894908764257,OUT035
FDV35,2542.4721195022003,OUT017
FDQ36,710.0297368657431,OUT013
FDD34,2324.3582717164472,OUT018
FDK51,4043.0753988863207,OUT045
FDV31,2889.983095238469,OUT035
FDR04,1731.7174410212951,OUT035
FDR14,1066.6418548548895,OUT049
DRC36,888.3731770228534,OUT010
FDE39,96.38611604824723,OUT019
FDP57,1810.6426909895574,OUT049
FDE57,2255.348012515909,OUT046
NCN18,1732.7199386938207,OUT046
NCQ05,2084.811165100744,OUT018
FDW47,2096.294700407844,OUT035
FDV46,2357.678371321803,OUT035
NCP29,990.9653659491837,OUT045
FDE09,1547.4426683404479,OUT018
NCU06,4965.708864953417,OUT027
FDT19,855.693216682581,OUT010
DRF15,2505.466017468492,OUT017
DRI51,2699.4503838093706,OUT013
NCX54,1723.1267220703778,OUT013
DRE01,3728.9648492054243,OUT013
NCB07,2969.388060201947,OUT045
FDU50,2018.4328664257444,OUT035
FDG40,827.445964074115,OUT035
FDW10,2491.612923638128,OUT018
FDX51,3131.15098540105,OUT013
NCP17,992.0137070359604,OUT045
FDP21,3146.004543293016,OUT035
FDL04,1653.3118026737907,OUT045
FDV23,2007.8465639155884,OUT013
FDF24,1416.8619376885695,OUT046
FDH56,3323.3127348917656,OUT027
FDB51,1181.9559806874495,OUT049
FDI58,3033.0513620796232,OUT027
FDR20,935.1081612625446,OUT013
FDC51,1769.3506195798304,OUT018
FDB16,2867.9004572252857,OUT027
FDE40,1189.0532839228003,OUT049
NCM17,925.5370076226756,OUT035
FDU56,3057.725219997539,OUT035
FDS32,436.8582700615516,OUT019
FDX02,3588.6030384684655,OUT049
FDT39,3913.2782071442193,OUT027
FDE35,1146.329472909698,OUT017
NCI42,1406.8541390218884,OUT019
DRL23,1720.1972885554599,OUT046
FDA10,1944.0137970850724,OUT046
FDA11,1627.2048846479565,OUT013
NCM06,2421.6074704092484,OUT046
NCT05,4100.8438464621295,OUT035
NCQ02,1024.2920018168252,OUT010
NCY06,2162.450486052242,OUT049
FDY56,3684.1745256754625,OUT035
FDL02,1890.0965398564354,OUT035
NCI06,2931.3175529973196,OUT035
FDQ14,2333.613848000589,OUT045
FDQ12,3661.896498090524,OUT017
FDP36,858.382661387384,OUT046
FDK21,5321.135337615631,OUT027
FDO40,2304.5758750118753,OUT045
NCK54,86.24634823341023,OUT019
FDY09,2529.1369470030713,OUT018
NCW30,4108.613859537636,OUT049
NCC55,2096.257729235453,OUT027
FDE58,1609.2135306288267,OUT018
FDR39,2925.70277001887,OUT013
FDU28,3070.396056844691,OUT049
FDH08,3661.564494663865,OUT017
FDG35,2742.2110340267736,OUT045
FDG22,839.5107138915984,OUT049
FDC34,2644.299682705335,OUT035
FDP15,3654.3234286410243,OUT018
FDK34,1827.1894115623645,OUT010
FDU45,2077.8574183342926,OUT035
FDQ04,2172.4868737416846,OUT027
FDX22,3064.612529489471,OUT018
FDB45,1816.7071511854929,OUT017
NCH43,4781.836774967601,OUT027
DRE60,3435.555085465636,OUT046
FDD17,5095.5189386660295,OUT027
NCM54,2125.77485105054,OUT017
NCH55,2068.083160380393,OUT013
NCT06,2684.570476567631,OUT017
FDA48,4853.107951374249,OUT027
FDY58,4984.018197366924,OUT027
FDO25,3217.1564385047054,OUT045
FDN50,1554.8034456474759,OUT045
FDH35,2745.7639077960434,OUT035
FDK09,3471.571291730437,OUT045
FDO16,1435.8826738340504,OUT013
FDW11,1053.6955672840775,OUT045
FDU47,3693.2046825879493,OUT027
NCQ42,169.18931401041925,OUT010
FDK55,2924.172194631028,OUT027
FDN08,2015.2368155483377,OUT049
FDT57,3639.123549398238,OUT045
FDJ12,3022.327785453902,OUT018
DRL59,1030.6217773389203,OUT017
NCN53,665.9558314471939,OUT046
FDO51,-1030.6903560474066,OUT010
FDK56,3021.5106754716744,OUT017
